flight_id,departure_ts,carrier,departure_airport,arrival_airport,distance,delayed_15_min
CFPAB07,2019-10-18 17:27:00,UA,IAD,DEN,1452,0
TNPOI04,2019-04-18 15:27:00,DL,BWI,ATL,576,0
YFTSI02,2019-02-07 13:22:00,CO,IAH,RDU,1043,0
WSWEN08,2019-06-18 11:43:00,MQ,SDF,DFW,733,0
HCYRQ01,2019-11-13 13:55:00,MQ,MLI,ORD,139,0
AGDUK02,2019-08-09 08:38:00,US,PIT,LAX,2136,0
LKMHX04,2019-11-26 06:01:00,OO,SBA,SJC,234,0
HASLP08,2019-08-04 07:45:00,WN,DAL,TUL,237,0
NHHKE08,2019-11-29 23:10:00,MQ,MDT,ORD,594,1
JKJTV03,2019-02-16 11:21:00,US,PHX,ONT,325,0
VHHBR07,2019-09-29 10:38:00,MQ,DFW,HOU,247,1
ZCCZL01,2019-12-06 16:40:00,WN,PHX,PDX,1009,1
NPACV08,2019-10-27 09:38:00,WN,SJC,MDW,1838,0
IDEPB07,2019-09-13 12:25:00,NW,IAH,DTW,1076,0
CHLFK04,2019-07-20 18:27:00,WN,DAL,LBB,293,1
VWJWD07,2019-12-23 17:54:00,WN,BWI,BUF,281,1
XOHOJ02,2019-02-09 06:54:00,MQ,FAT,LAX,209,0
KOHAC07,2019-08-27 16:41:00,OO,LAX,SAN,109,0
RLEVV04,2019-06-15 11:23:00,US,CLT,TPA,508,0
PYJWF06,2019-11-23 20:23:00,US,CLT,IAD,321,1
TZJYO05,2019-03-26 08:33:00,NW,SAN,MSP,1532,0
TPKDN09,2019-07-27 18:41:00,UA,DEN,ONT,819,0
GNVYA02,2019-12-02 23:00:00,EV,ATL,MGM,147,0
KLLOF03,2019-06-16 23:32:00,DL,ATL,TLH,223,0
WHCLE05,2019-03-31 15:03:00,XE,EWR,GSO,446,0
AZECO02,2019-09-21 11:52:00,WN,MDW,SMF,1790,0
ODEJX01,2019-07-01 18:30:00,AS,YAK,JNU,199,0
AVREG08,2019-04-02 22:32:00,DL,ATL,SAT,874,0
OYHNW01,2019-08-20 10:11:00,MQ,AMA,DFW,313,0
RFFQY07,2019-07-29 21:51:00,NW,DTW,ORD,235,1
BOJNP01,2019-04-29 17:49:00,DL,TPA,ATL,406,0
RCBUU07,2019-09-18 22:53:00,OH,CVG,MKE,318,1
UIVQI07,2019-07-10 16:43:00,DL,ATL,SAN,1891,0
YVVGK09,2019-10-22 12:58:00,DL,ATL,ORF,516,0
QFFAR06,2019-12-10 10:16:00,AA,ORD,MIA,1197,0
OETWV06,2019-10-20 18:53:00,UA,LAS,SFO,414,0
FVEVM05,2019-07-08 15:55:00,AA,LGA,DFW,1389,0
HDAVQ08,2019-07-22 17:28:00,AA,LGA,ORD,733,0
ZIJKY07,2019-09-29 07:17:00,XE,DAY,CLE,162,1
EUPBU08,2019-02-17 17:10:00,AA,BNA,LAX,1797,0
MHNFJ05,2019-06-21 14:34:00,WN,DAL,HOU,239,0
DHBAH09,2019-03-14 16:52:00,DL,SLC,MSY,1428,0
CWBTF04,2019-12-18 11:39:00,MQ,HOU,DFW,247,0
MBGLJ03,2019-07-05 07:57:00,FL,DFW,BWI,1217,0
VCKHD06,2019-07-11 15:17:00,UA,ORD,SJC,1829,0
RTEEV07,2019-07-03 19:52:00,AS,SEA,JNU,909,0
FXTSN01,2019-09-23 11:23:00,OO,ABQ,SLC,493,1
YQHBS03,2019-03-08 21:44:00,MQ,ORD,CLE,316,1
HPUFR05,2019-01-14 11:15:00,YV,PHX,TUS,110,0
FGDHQ03,2019-06-29 14:52:00,CO,SJU,EWR,1608,1
MVOTP03,2019-11-16 07:25:00,MQ,DFW,CRP,354,0
HDMXK02,2019-09-12 18:38:00,FL,ATL,BOS,946,1
KGCPC04,2019-04-15 18:47:00,F9,MDW,DEN,895,0
WMRUD09,2019-06-25 06:15:00,B6,BOS,LGB,2602,0
WDHZE06,2019-03-02 18:40:00,WN,OKC,MCI,313,0
RUCUB07,2019-10-02 20:53:00,OO,SLC,FCA,532,0
YXDYO08,2019-02-25 06:19:00,MQ,SGF,ORD,438,0
KCYVE01,2019-12-25 17:26:00,MQ,SAN,LAX,109,0
BWADU06,2019-07-09 14:47:00,UA,DEN,SNA,846,0
OJRKE03,2019-03-12 15:53:00,OO,SFO,SBA,262,1
DAKTO09,2019-04-06 17:56:00,AS,SEA,BUR,937,0
ESKOO01,2019-06-26 07:25:00,OH,BWI,CVG,430,0
RQWTG05,2019-11-18 17:31:00,HP,PHX,SJC,621,0
LYCSB08,2019-09-11 16:54:00,HP,PHX,SMF,647,1
QVXPX02,2019-01-24 16:27:00,FL,ATL,BWI,576,0
HHVNI07,2019-06-14 21:34:00,FL,ATL,LAS,1747,1
VAFWN07,2019-04-09 12:55:00,XE,IAH,DSM,802,0
KCFSB05,2019-01-24 21:00:00,WN,TPA,BWI,842,0
CSBKC04,2019-08-11 19:21:00,XE,IAH,LEX,828,0
KNYCA02,2019-08-29 19:28:00,OH,BNA,MCO,616,0
LFOCH01,2019-06-08 07:52:00,US,PHX,PIT,1813,0
ZARES09,2019-05-23 19:20:00,F9,ATL,DEN,1199,0
QLKQF08,2019-02-07 17:13:00,UA,DEN,SAN,853,0
FSKIN01,2019-01-11 07:58:00,NW,MSP,RSW,1416,0
KIBSY02,2019-11-25 14:08:00,US,CLT,PVD,683,0
PGEBN06,2019-01-12 18:50:00,UA,MCO,ORD,1005,1
ENDRX03,2019-12-01 13:54:00,B6,EWR,RSW,1068,0
QLCSZ09,2019-06-04 19:27:00,HP,PHX,BOI,735,0
JKQAU08,2019-10-09 11:35:00,US,CLT,SJU,1474,0
KMWFC02,2019-01-02 06:08:00,UA,SFO,PDX,550,0
EIVAG04,2019-05-26 19:54:00,US,CLT,ORF,290,1
BKJRM05,2019-05-26 11:26:00,XE,MKE,IAH,984,1
MGNTI02,2019-09-15 08:13:00,WN,PDX,OAK,543,0
HTHMW02,2019-02-11 12:20:00,EV,SHV,CVG,686,0
SUHAD08,2019-04-27 18:25:00,WN,PHX,SAN,304,0
YMIEI02,2019-04-05 20:55:00,MQ,LGA,CMH,478,0
LANBY09,2019-04-03 22:00:00,DH,IAD,SWF,251,1
PMTLM08,2019-04-23 12:45:00,DH,ALB,IAD,325,0
NZTII03,2019-08-30 07:52:00,NW,DEN,DTW,1123,0
LIIYO05,2019-04-02 15:35:00,WN,MDW,BHM,570,0
UIUPY02,2019-01-06 15:14:00,EV,CVG,DTW,229,1
WRXJU09,2019-02-28 07:37:00,WN,TPA,BWI,842,0
KTQQN02,2019-07-28 10:29:00,XE,IAH,LIT,374,0
IIOTX07,2019-06-14 09:25:00,WN,BWI,ISP,220,0
LRKYK03,2019-08-13 13:55:00,US,LGA,DCA,214,0
CYQSX02,2019-11-27 14:47:00,XE,IAD,CLE,288,1
NZEBY03,2019-02-06 12:22:00,NW,ROC,DTW,296,0
IZGAI06,2019-09-09 08:43:00,US,PIT,LAX,2136,0
LWGJE07,2019-03-19 13:44:00,AS,JNU,ANC,571,0
YHBHK03,2019-12-14 18:36:00,US,FLL,CLT,631,0
IAKTF09,2019-06-23 10:58:00,US,DEN,CLT,1337,0
QZTUG02,2019-05-02 07:55:00,US,PHL,RSW,992,0
FPMOO06,2019-10-15 11:25:00,OO,LAX,SAN,109,1
EQQKJ07,2019-02-27 10:42:00,WN,SJC,LAX,308,1
OSZXZ08,2019-11-04 10:40:00,DL,DEN,CVG,1069,0
EHXGP07,2019-06-01 10:57:00,OO,SGU,SLC,269,0
OBYSB08,2019-08-20 06:14:00,US,FLL,PHL,992,0
OWLHT06,2019-02-03 10:20:00,DL,LGA,MCO,950,0
KKZKU01,2019-09-08 17:01:00,NW,IND,DTW,231,0
FXMSZ04,2019-01-07 13:34:00,UA,ORD,ATL,606,0
SBLJX07,2019-08-07 18:08:00,OH,BOS,JFK,187,0
NSTRC09,2019-11-04 15:43:00,NW,RAP,MSP,490,0
ULBEZ06,2019-08-17 18:53:00,OH,CVG,BNA,230,0
PQRHI01,2019-02-02 08:06:00,B6,JFK,RSW,1074,0
YHLYW05,2019-11-26 08:48:00,US,DCA,CLT,331,0
NCAFJ06,2019-08-05 14:35:00,FL,ATL,RDU,356,0
VQBYH03,2019-09-26 08:24:00,AS,SEA,LAX,954,0
BGDML07,2019-08-11 19:37:00,YV,PHX,LGB,355,0
VBLBJ07,2019-09-08 06:15:00,NW,TPA,MEM,656,0
GKIDV01,2019-01-07 14:35:00,WN,SNA,SJC,342,0
FFOCI03,2019-10-23 11:44:00,CO,IAH,MFE,316,0
KQFMH01,2019-03-24 14:37:00,OO,RAP,SLC,508,0
DPAPO01,2019-12-05 17:53:00,DL,MCO,CVG,756,0
MFNDY09,2019-11-27 23:07:00,OO,LAX,FAT,209,1
KWZEE02,2019-12-23 11:13:00,CO,LAX,EWR,2454,1
VZBPS05,2019-11-19 09:43:00,HP,BOS,PHX,2300,1
XYBUL01,2019-12-09 21:59:00,DL,ATL,RDU,356,0
JKEAA06,2019-11-17 09:38:00,AA,IND,DFW,762,0
UDJMS04,2019-10-27 23:26:00,FL,ATL,DFW,732,1
KEQBS09,2019-05-16 05:57:00,DL,EWR,ATL,745,0
BJRYU04,2019-08-23 15:05:00,WN,MCI,MDW,405,0
TRDFC01,2019-12-15 22:35:00,WN,PHX,ONT,325,1
GIVUU06,2019-01-03 12:10:00,UA,SFO,BOS,2704,0
GECZI04,2019-06-12 06:56:00,US,SFO,LAS,414,0
NINFU06,2019-11-08 09:42:00,XE,IAH,BFL,1428,0
BURGN07,2019-05-16 13:21:00,CO,IAH,LAX,1379,0
KBSLX05,2019-06-26 13:57:00,OO,DEN,LNK,423,1
DZNOD02,2019-02-10 17:23:00,WN,BNA,RDU,443,0
DEXIO09,2019-03-10 05:58:00,UA,SFO,SEA,679,0
WRPHP01,2019-06-09 06:59:00,AA,ORD,DCA,612,0
NJAEI09,2019-04-02 19:51:00,OO,EUG,SFO,451,0
ONKUR01,2019-02-10 17:15:00,DL,ORF,ATL,516,0
NXPKB05,2019-01-08 11:20:00,EV,MLU,ATL,448,1
BZWXC07,2019-10-14 07:50:00,WN,MCO,BNA,616,0
HJQVP01,2019-11-01 22:01:00,UA,IAD,MCO,758,1
JSZPC01,2019-09-08 17:35:00,OH,CRW,CVG,173,0
LLAUE09,2019-08-31 08:37:00,DL,PHL,ATL,665,0
WBPFA05,2019-09-25 19:39:00,MQ,HOU,DFW,247,0
SMQDO05,2019-02-20 11:45:00,OH,CVG,TOL,181,0
WJSYW03,2019-09-04 14:13:00,NW,IND,MSP,503,0
SPRRU08,2019-07-08 14:30:00,WN,DEN,MDW,895,0
KMFHA01,2019-01-24 13:53:00,HP,LAS,SEA,866,0
DQVLV06,2019-03-23 16:36:00,AA,ORD,SJC,1829,0
TMYEH07,2019-07-10 08:20:00,WN,SAT,HRL,233,0
ACJIZ09,2019-03-18 15:59:00,AA,LAS,STL,1372,0
TEPYZ01,2019-05-02 07:57:00,AA,MIA,LAX,2342,0
QKARU07,2019-12-08 13:00:00,WN,HOU,CRP,187,0
IGKBN03,2019-12-23 19:38:00,DL,ATL,HOU,696,1
JKDEV04,2019-03-08 12:01:00,MQ,TYR,DFW,103,0
JOKDL02,2019-12-19 08:46:00,FL,MDW,DFW,797,0
PKBCZ04,2019-05-30 08:30:00,US,PHL,DCA,119,0
QMIDY08,2019-02-25 12:15:00,WN,TUL,DAL,237,1
DRKQO04,2019-02-24 16:25:00,DL,ATL,RDU,356,0
HQSXO06,2019-12-13 10:55:00,WN,STL,MDW,251,0
CWPCX09,2019-07-30 18:27:00,OO,FAT,LAX,209,0
FWLTG06,2019-05-17 13:45:00,AA,LAX,DFW,1235,0
JKISH04,2019-09-06 21:57:00,OH,CVG,TUL,646,0
AHAZN09,2019-12-03 11:43:00,FL,ATL,RSW,515,0
WBMYX03,2019-03-06 10:08:00,OO,MRY,LAX,267,1
GUWWS03,2019-01-26 18:52:00,EV,CVG,ATL,373,0
QQFEV05,2019-01-22 10:00:00,DL,IAD,ATL,533,0
ZPPNF07,2019-04-24 07:45:00,XE,STL,IAH,668,0
RHHVI04,2019-09-09 15:43:00,UA,MCO,ORD,1005,0
NZURD05,2019-04-28 08:03:00,MQ,JFK,BOS,187,0
HWHYK01,2019-01-08 05:55:00,AA,OAK,DFW,1456,0
VFLPZ09,2019-11-27 09:35:00,WN,PHX,DTW,1671,0
PWIVP09,2019-10-28 09:57:00,US,ATL,DCA,547,0
GXTXA09,2019-11-17 19:17:00,MQ,LGA,BOS,185,1
XETFI07,2019-08-23 18:54:00,XE,MKE,CLE,328,0
WMIZF07,2019-06-06 19:33:00,AA,SJC,SNA,342,1
PVCET02,2019-04-01 14:40:00,TZ,DEN,MDW,895,0
ZGGOC07,2019-01-09 13:37:00,CO,TPA,EWR,998,0
TURRB08,2019-12-30 11:48:00,MQ,DFW,SHV,190,1
HKEPZ05,2019-03-06 07:28:00,CO,OMA,IAH,781,0
DVFRO07,2019-06-06 12:30:00,WN,PHX,HOU,1020,0
XFTVK07,2019-05-09 18:32:00,UA,TPA,IAD,810,0
ORMDZ08,2019-08-30 13:35:00,AA,BWI,ORD,622,0
TPGZJ06,2019-05-01 19:08:00,DL,CVG,PHL,507,0
IXGCQ02,2019-09-06 22:15:00,EV,ATL,AVL,164,0
LIANS08,2019-12-12 19:00:00,DL,DCA,ATL,547,0
MTBOO07,2019-05-30 11:57:00,DL,FLL,ATL,581,0
DRFHG08,2019-02-02 14:46:00,OO,DEN,TUS,639,0
YJKCI05,2019-08-13 06:40:00,AA,DFW,CLT,936,0
HFNVG03,2019-10-14 14:34:00,NW,MEM,LAX,1619,0
VHBJA03,2019-04-27 19:18:00,US,FLL,EWR,1065,0
BEBDA04,2019-06-15 18:47:00,CO,IAH,BHM,562,0
XZKZE08,2019-03-12 22:05:00,CO,FLL,EWR,1065,1
EGLOW02,2019-06-20 16:33:00,US,PHX,SJC,621,0
CEPTM03,2019-08-23 08:56:00,AA,XNA,DFW,281,0
OAZWD03,2019-10-23 07:15:00,FL,LAX,ATL,1946,0
CLGCZ05,2019-01-25 14:03:00,DL,ATL,CVG,373,0
ZKIFE04,2019-01-31 18:12:00,FL,PNS,ATL,272,0
EPEZJ08,2019-09-14 06:37:00,AA,DAY,DFW,861,0
YEFZC06,2019-03-09 10:21:00,UA,DEN,FLL,1703,0
QMAEC08,2019-04-28 09:14:00,FL,ATL,SFO,2139,0
YIRAJ05,2019-11-07 13:46:00,FL,PHL,ATL,665,1
YHHUL03,2019-11-07 15:46:00,CO,IAH,DEN,861,0
YSNNF08,2019-12-02 18:55:00,AA,DFW,SNA,1205,0
LGFZO09,2019-05-22 05:53:00,FL,LGA,ATL,761,0
LRJZM02,2019-11-04 10:04:00,US,PHX,JFK,2153,0
SFHAW01,2019-03-14 18:50:00,EV,MOB,CVG,611,1
JHGHB02,2019-05-31 18:55:00,MQ,IAD,ORD,589,0
TBAAD06,2019-11-06 12:04:00,OO,BTV,ORD,763,1
MPRED04,2019-01-23 18:00:00,WN,DAL,HOU,239,0
CNNEV04,2019-10-03 09:35:00,CO,SJU,IAH,2007,0
PEJDY05,2019-04-18 14:30:00,UA,DEN,PDX,992,0
LCQXP09,2019-09-13 20:13:00,WN,DTW,STL,440,1
PJNLR08,2019-05-24 14:27:00,AA,JFK,LAX,2475,0
NWRZW06,2019-12-20 13:20:00,OH,CVG,DAY,64,0
VMFXE03,2019-01-02 06:01:00,EV,MDW,ATL,590,1
QFOQN04,2019-10-21 19:00:00,WN,TPA,FLL,197,0
CASNG03,2019-02-11 08:05:00,WN,BUR,SJC,296,0
GNOKN09,2019-02-20 20:32:00,AA,MIA,IAD,921,0
EZTKG02,2019-09-17 12:08:00,AA,FLL,DFW,1119,0
QZHWX03,2019-12-06 09:05:00,OH,JFK,BUF,301,0
ORARR08,2019-11-06 19:13:00,FL,FLL,BWI,925,0
INMMM01,2019-01-05 18:23:00,MQ,LAW,DFW,140,1
ESUGS08,2019-05-19 07:59:00,UA,SEA,IAD,2306,0
LLBEO07,2019-02-07 10:22:00,MQ,DSM,DFW,624,0
YHXWQ07,2019-10-25 17:20:00,WN,AUS,DAL,189,0
HRKMF08,2019-02-15 12:39:00,WN,HOU,LAX,1390,0
PCTIG08,2019-07-03 09:53:00,YV,RDU,ORD,647,0
IDDCN05,2019-07-05 22:18:00,WN,BHM,BWI,682,1
TRTZZ09,2019-06-08 06:35:00,DL,MHT,ATL,952,0
ILBWG07,2019-09-23 09:04:00,DL,ANC,SLC,2125,0
NTSWY07,2019-03-02 05:55:00,UA,PDX,DEN,992,0
WPYEX03,2019-06-06 09:17:00,FL,ATL,SFO,2139,0
URBXA07,2019-05-01 15:12:00,EV,ATL,GRR,640,0
HBIYZ09,2019-09-27 13:07:00,OO,SBA,SLC,615,0
TGOMR08,2019-08-05 10:08:00,AS,BRW,FAI,503,0
PAWUJ05,2019-06-17 12:22:00,XE,ORD,IAH,925,0
YYTBJ05,2019-03-21 18:00:00,WN,LAX,OAK,337,0
HAHNY08,2019-04-20 12:29:00,NW,SEA,DTW,1927,0
IVLXO04,2019-05-21 15:23:00,XE,EWR,IND,644,0
XTPBJ03,2019-10-26 17:05:00,WN,PHX,BWI,1999,0
QEKSN05,2019-08-08 19:40:00,YV,PHL,IAD,134,0
JNXYC08,2019-09-07 15:38:00,AA,TUS,DFW,813,0
WENMY08,2019-08-05 07:11:00,XE,TYS,IAH,772,0
XNQTQ06,2019-07-02 06:57:00,MQ,TYS,ORD,475,0
LNIQH09,2019-09-10 14:43:00,MQ,DFW,PNS,604,0
VHQJI02,2019-10-03 09:15:00,WN,ABQ,MCO,1552,0
XTDOX04,2019-11-19 11:57:00,UA,ORD,SAN,1723,0
QJBOL04,2019-08-07 17:18:00,AA,ORD,BOS,867,0
TZIPF03,2019-08-05 13:34:00,UA,SFO,JFK,2586,0
MRFEA05,2019-01-19 16:15:00,WN,OAK,SAN,446,0
WGMIL03,2019-01-19 09:15:00,NW,MSP,ONT,1494,0
EMKPN03,2019-05-18 10:33:00,UA,ORD,SAT,1041,0
RHAZC03,2019-06-24 14:58:00,WN,LAS,BUR,223,0
PJVDV06,2019-06-24 15:50:00,AA,DFW,BOS,1562,0
PBNKL05,2019-06-16 14:28:00,NW,MEM,BWI,787,0
JKBUZ03,2019-09-12 06:17:00,MQ,DTW,LGA,501,0
OLWRZ03,2019-04-25 08:36:00,MQ,BNA,ORD,409,0
JYZDJ04,2019-09-08 10:05:00,UA,DEN,TPA,1506,0
SJSXZ01,2019-08-22 14:54:00,MQ,DFW,SHV,190,0
SNGON09,2019-12-16 19:33:00,OO,LAX,FAT,209,1
GTCEM09,2019-06-25 16:09:00,DL,RIC,ATL,481,1
ORFUB08,2019-03-05 09:18:00,OH,JFK,DTW,508,0
DPKAN06,2019-09-11 17:22:00,OO,LAS,PSP,173,0
DCQTI05,2019-08-26 16:55:00,OO,SLC,SAN,626,0
KEZZL09,2019-05-04 06:55:00,DL,STL,ATL,483,0
XLYZV09,2019-04-19 10:14:00,MQ,ORD,TVC,224,0
RXGAS03,2019-07-16 07:29:00,OO,ORD,STL,258,0
SOJBF09,2019-08-17 09:20:00,OO,RNO,SLC,422,0
RFOYL02,2019-07-23 19:57:00,US,DCA,MCO,759,1
AQZCS04,2019-12-13 16:31:00,WN,OAK,PDX,543,0
TMYWH03,2019-11-26 17:14:00,MQ,GRK,DFW,134,0
LQZTD02,2019-12-17 11:28:00,HA,LIH,HNL,102,0
DRNAN01,2019-10-04 08:21:00,DL,LAX,ATL,1946,0
OJIKO05,2019-01-25 10:10:00,WN,SDF,MCO,718,0
EVKXW04,2019-04-11 15:45:00,MQ,GRR,DFW,931,0
DKEFB01,2019-10-06 07:02:00,US,CHS,PHL,550,0
ENNUZ04,2019-05-29 07:35:00,OO,ELP,SLC,693,0
YTVHW01,2019-07-19 12:25:00,MQ,ORD,MSN,109,0
UKVRU06,2019-10-26 17:19:00,XE,SDF,CLE,304,1
TWQPT07,2019-01-25 18:43:00,CO,IAH,BHM,562,0
IOHTI03,2019-04-18 07:16:00,NW,MSP,MCO,1310,0
REWGS09,2019-06-24 12:36:00,FL,DAY,BWI,406,0
ZGPDT02,2019-06-05 20:52:00,UA,ORD,GEG,1498,1
VBNXH04,2019-05-20 20:20:00,NW,SGF,MEM,243,1
FTJGP01,2019-11-06 16:45:00,MQ,SAN,LAX,109,0
LBHOI07,2019-06-13 10:45:00,OO,PDX,EUG,106,0
IOJUC09,2019-04-17 13:45:00,DL,ATL,ORF,516,0
IEOBB08,2019-08-15 10:46:00,DL,ATL,AUS,813,0
WXOFL06,2019-10-31 14:23:00,EV,ATL,GSO,306,0
PXCYE04,2019-01-03 10:26:00,AA,SFO,LAX,337,0
VMOJA07,2019-03-09 21:43:00,UA,ORD,OMA,416,1
RUXSB02,2019-07-29 14:33:00,EV,CHA,ATL,106,0
DATIP03,2019-05-24 14:05:00,UA,SLC,DEN,391,1
QVYPH05,2019-12-11 19:49:00,DL,ATL,DTW,594,0
DSSFL09,2019-02-18 00:17:00,HP,ATL,LAS,1747,1
QCXAG01,2019-11-05 10:58:00,US,DTW,PHX,1671,0
AZREA02,2019-08-29 05:47:00,MQ,XNA,DFW,281,0
UJIBW08,2019-04-21 09:13:00,DL,TPA,JFK,1005,0
DGTYS06,2019-08-16 20:37:00,WN,SEA,GEG,224,0
KOKSA05,2019-08-28 19:54:00,CO,IAH,MCI,643,1
XEVBL05,2019-05-16 17:55:00,WN,BHM,BWI,682,0
BZVHC06,2019-01-05 13:20:00,WN,MSY,LAX,1671,1
NAPYS08,2019-03-22 19:50:00,CO,MSY,IAH,305,0
MOSLJ02,2019-12-31 15:18:00,XE,ORF,EWR,284,0
YFCKX02,2019-05-11 20:57:00,MQ,CLE,ORD,316,1
EIFLF03,2019-10-06 06:00:00,EV,MHT,ATL,952,0
BJGKI08,2019-12-17 18:58:00,MQ,LIT,DFW,304,0
OFIYY01,2019-12-16 19:44:00,MQ,SYR,ORD,607,1
EEMGP06,2019-10-26 10:21:00,EV,ROA,ATL,357,1
GNMIN07,2019-09-06 07:35:00,MQ,ORD,LEX,323,0
HYEMS01,2019-07-10 09:50:00,MQ,LAX,SBA,89,0
MLEED08,2019-09-03 16:31:00,XE,DFW,IAH,224,0
YOMPW07,2019-03-11 14:30:00,NW,SDF,DTW,306,0
EJCKB06,2019-03-26 18:12:00,FL,ATL,PBI,545,0
TJJPF01,2019-06-24 23:48:00,US,LAS,DEN,629,0
XPZTT02,2019-01-10 18:56:00,AA,DFW,LGA,1389,0
VJMCQ05,2019-08-22 14:35:00,AA,STL,MCO,880,0
KWLPK04,2019-10-02 22:18:00,OO,SGF,ORD,438,1
XTGER09,2019-06-16 18:24:00,AA,ORD,LGA,733,1
WCZKB09,2019-02-18 18:40:00,B6,MCO,EWR,938,0
TTMOC06,2019-10-15 06:07:00,OO,MTJ,DEN,197,0
SWXTR02,2019-09-16 05:58:00,OO,IAH,ORD,925,0
VNRZF06,2019-12-13 17:44:00,US,CLT,SEA,2279,0
QGSRP08,2019-01-17 09:20:00,XE,EWR,MEM,946,0
TYDSQ03,2019-09-02 21:14:00,F9,DEN,SFO,967,0
IJRER05,2019-04-30 13:10:00,EV,MHT,CVG,741,0
CBKGT07,2019-04-13 10:16:00,XE,BNA,IAH,657,0
BVSYS06,2019-02-04 16:02:00,NW,ALB,DTW,488,0
KHVDG08,2019-05-16 11:26:00,UA,MHT,ORD,843,0
CPINP02,2019-01-29 13:19:00,AA,BOS,ORD,867,0
BPLHP01,2019-04-04 18:23:00,FL,MIA,ATL,595,0
PIGYT07,2019-04-14 07:45:00,WN,MDW,PHL,668,0
JGZZT01,2019-10-10 15:08:00,XE,EWR,OKC,1325,0
JYUNR04,2019-02-06 19:46:00,MQ,RDU,STL,667,0
XVKXC08,2019-08-07 12:04:00,DL,ATL,ORF,516,0
DBMMT05,2019-07-24 20:55:00,CO,IAH,SLC,1195,0
CWCDV04,2019-04-16 16:51:00,NW,MSP,DEN,680,0
RBJXF04,2019-06-26 12:17:00,XE,BFL,IAH,1428,0
GKPJF04,2019-06-13 07:45:00,EV,GPT,ATL,352,0
GMKAY07,2019-09-29 13:04:00,WN,BNA,BWI,588,1
RYPKT01,2019-11-04 17:10:00,NW,MSP,SJC,1576,0
KSAQC01,2019-09-26 07:23:00,AA,LAX,DFW,1235,0
DGXMR01,2019-03-25 08:10:00,WN,BWI,BHM,682,0
UHYMR02,2019-07-16 11:22:00,US,PHL,SJU,1576,1
QSZGK05,2019-07-04 17:03:00,WN,LAS,RNO,345,0
MQDIK09,2019-03-09 11:37:00,NW,FLL,IND,1005,0
KEDEQ02,2019-01-10 08:22:00,NW,MEM,DTW,610,0
GOOAQ03,2019-07-24 14:49:00,AA,ORD,SAT,1041,0
EFEBX07,2019-11-08 09:35:00,DL,FLL,ATL,581,0
MQHXW03,2019-05-23 14:55:00,DL,ATL,PIT,526,0
CGHAM02,2019-05-17 06:15:00,WN,RNO,SJC,188,0
MNMMD03,2019-05-02 18:41:00,AA,AUS,DFW,190,1
LAJKZ08,2019-10-07 06:36:00,AA,DFW,LGA,1389,0
BIHTW03,2019-06-23 19:40:00,WN,BHM,TPA,460,0
AYANK08,2019-07-29 07:55:00,WN,MHT,PHL,290,0
YVPCU05,2019-10-14 16:34:00,DL,CVG,SNA,1877,0
EAZOU05,2019-06-24 18:44:00,US,BOS,PHX,2300,1
BCXCM06,2019-10-18 20:21:00,EV,GNV,ATL,300,0
MHOUV03,2019-09-30 10:24:00,WN,ONT,LAS,197,0
LLJOP01,2019-08-10 17:14:00,B6,FLL,EWR,1065,0
SBVVG09,2019-07-09 07:50:00,OO,BIS,DEN,517,1
UBINP05,2019-12-01 06:00:00,WN,LAS,SLC,368,0
XCMEB05,2019-12-31 14:51:00,AA,STL,TPA,869,0
RHMFF05,2019-01-17 06:42:00,XE,CLT,CLE,430,0
LMHFJ07,2019-08-14 22:05:00,EV,CVG,DSM,505,1
UMJOV04,2019-10-20 00:55:00,DL,LAX,ATL,1946,1
LFIIO06,2019-09-04 11:46:00,DL,ORD,ATL,606,0
ZJGAB06,2019-06-12 14:13:00,YV,DEN,COS,72,1
ETGEP05,2019-09-26 15:51:00,MQ,DFW,HOU,247,0
VTESW06,2019-06-24 05:25:00,OH,EVV,CVG,170,0
CLOYD03,2019-09-25 19:21:00,NW,MSP,DFW,852,0
NCDKE09,2019-12-04 12:34:00,DL,PHX,CVG,1569,0
LIVZJ02,2019-07-08 12:21:00,AA,SFO,MIA,2585,0
GYVFJ02,2019-06-13 12:33:00,DL,SJU,ATL,1547,0
DDSHK08,2019-05-11 15:37:00,US,MYR,CLT,156,0
BCEBD09,2019-01-04 11:17:00,OO,SLC,BIL,387,0
LWOEW06,2019-07-11 08:35:00,AA,DFW,STL,551,1
EWOTH01,2019-11-06 14:18:00,EV,MDT,ATL,619,0
ISABU03,2019-06-10 13:05:00,MQ,DAY,DFW,861,0
OKGTK04,2019-04-16 22:46:00,OO,CLE,ORD,316,1
GGREI08,2019-08-22 18:50:00,WN,CLE,BNA,448,0
BAGEZ01,2019-05-25 11:37:00,OH,CVG,ORD,264,0
AQUEA07,2019-03-06 15:19:00,DL,PIT,ATL,526,0
PILQZ03,2019-02-22 08:57:00,EV,CVG,AVL,275,0
BTKSJ08,2019-11-28 11:16:00,DL,BOS,FLL,1237,1
VHOGX05,2019-06-17 17:07:00,MQ,JAN,DFW,408,0
EKNEZ07,2019-03-04 10:03:00,FL,MCO,CAK,860,0
HYILA01,2019-07-11 09:54:00,XE,CLT,CLE,430,0
UATBH07,2019-12-30 06:32:00,MQ,DFW,MKE,853,0
UOSOP01,2019-04-28 14:16:00,UA,FLL,IAD,901,0
