order_id,product_id,add_to_cart_order,reordered
1872610,9597,5,1
1872610,19389,6,1
1872610,11152,7,0
1872610,39661,8,1
1872610,4605,9,1
1872610,38881,10,1
1872610,29487,11,1
1872610,28915,12,1
1872610,35123,13,1
1872610,6258,14,0
1872893,29223,1,1
1872893,20940,2,1
1872893,8571,3,1
1872893,44683,4,1
1872893,21137,5,1
1872893,8803,6,1
1872893,13176,7,1
1872893,38768,8,1
1872893,12341,9,1
1872893,6184,10,1
1872893,22046,11,0
1872893,24135,12,0
1873084,24852,1,0
1873084,46906,2,0
1873084,4605,3,0
1873084,39993,4,0
1873084,8193,5,0
1873084,5578,6,0
1873084,10132,7,0
1873084,17375,8,0
1873397,6361,1,0
1873397,8277,2,0
1873397,41844,3,0
1873397,432,4,0
1873426,47209,1,0
1873426,27845,2,0
1873426,11512,3,0
1873426,21903,4,0
1873426,34448,5,0
1873426,24852,6,0
1873426,7781,7,0
1873426,21218,8,0
1873426,4790,9,0
1873426,36011,10,0
1873444,47772,1,0
1873444,37911,2,0
1873444,33364,3,0
1873444,28465,4,0
1873444,11090,5,0
1873444,31378,6,0
1873444,19348,7,0
1873444,20977,8,0
1873444,41441,9,0
1873444,2689,10,0
1873637,39040,1,0
1873637,48679,2,1
1873637,35628,3,1
1873637,13113,4,1
1873637,41220,5,1
1873637,17706,6,0
1873684,40706,1,1
1873684,24852,2,0
1873684,31372,3,1
1873684,18615,4,1
1873684,8193,5,1
1873684,35108,6,1
1873871,45,1,1
1873871,6890,2,1
1873871,39275,3,0
1874058,38777,1,1
1874058,1710,2,0
1874165,48205,1,1
1874165,7647,2,1
1874165,47209,3,1
1874165,11239,4,1
1874165,18523,5,1
1874165,45125,6,0
1874165,33045,7,0
1874165,5251,8,0
1874165,46059,9,0
1874165,31683,10,0
1874165,41480,11,0
1874323,22802,1,1
1874323,39922,2,1
1874390,11738,1,1
1874390,7320,2,0
1874922,47867,1,0
1874922,39097,2,1
1874922,2732,3,1
1874922,42964,4,1
1874922,17022,5,0
1874922,40199,6,1
1874922,41010,7,0
1874922,31495,8,0
1874922,27897,9,1
1874922,12894,10,0
1874922,37478,11,0
1874922,34262,12,0
1874922,35412,13,1
1874922,25814,14,0
1874922,21845,15,0
1874922,33198,16,1
1874922,10830,17,0
1874922,32519,18,1
1874922,6128,19,0
1874922,47717,20,0
1874922,26629,21,0
1874922,10753,22,0
1874922,5250,23,0
1874922,33716,24,0
1874922,9477,25,0
1874932,19691,1,0
1874932,45862,2,1
1874932,15745,3,1
1874932,46522,4,1
1874932,1924,5,1
1874932,19514,6,1
1874932,7230,7,1
1874958,33768,1,1
1874958,43352,2,1
1874958,38768,3,1
1875299,5025,1,0
1875299,8670,2,0
1875299,34126,3,1
1875299,23181,4,1
1875323,21137,1,1
1875323,49585,2,1
1875323,45066,3,1
1875323,38662,4,1
1875323,47144,5,1
1875364,4605,1,1
1875364,9092,2,1
1875364,34358,3,0
1875364,28986,4,0
1875364,21903,5,0
1875364,19677,6,0
1875364,10518,7,1
1875364,10246,8,1
1875364,45007,9,1
1875364,24184,10,1
1875364,39430,11,0
1875364,22888,12,0
1875364,2078,13,1
1875364,34608,14,0
1875364,16456,15,0
1875364,49235,16,0
1875364,9020,17,1
1875364,48287,18,0
1875364,31215,19,0
1875364,40198,20,1
1875364,5390,21,1
1875364,8257,22,0
1875758,28745,1,1
1875758,24852,2,1
1875758,9515,3,1
1875758,20760,4,0
1875758,28199,5,0
1875758,42265,6,1
1875758,19057,7,1
1875758,3599,8,0
1875837,39877,1,0
1875837,24253,2,1
1875837,432,3,1
1875837,13598,4,0
1875837,4605,5,1
1875837,15396,6,0
1875837,28842,7,1
1875837,47225,8,1
1875837,49,9,1
1875837,47645,10,1
1875837,45646,11,1
1875837,39048,12,1
1875886,21616,1,1
1875886,18465,2,1
1875886,32109,3,1
1876555,26209,1,1
1876555,36364,2,0
1876555,3952,3,0
1876555,46667,4,1
1876555,5025,5,0
1876555,13451,6,0
1876555,45747,7,1
1876555,30639,8,1
1876555,36011,9,1
1876555,16387,10,1
1876555,14399,11,0
1876555,40571,12,0
1877049,5646,1,1
1877401,34126,1,1
1877401,27966,2,1
1877401,18234,3,1
1877401,5876,4,1
1877401,22935,5,1
1877401,19057,6,1
1877401,39984,7,1
1877401,13176,8,1
1877401,26604,9,1
1877401,24390,10,1
1877401,25069,11,1
1877401,34530,12,1
1877401,9839,13,0
1877401,19665,14,1
1877401,43904,15,1
1877401,27400,16,0
1877401,16482,17,0
1877401,41950,18,1
1877401,35163,19,0
1877419,34574,1,0
1877429,7916,1,1
1877429,16710,2,1
1877857,47766,1,1
1877857,26384,2,0
1877857,19678,3,1
1877857,45123,4,1
1877857,30450,5,1
1877857,29987,6,0
1877857,18761,7,0
1878058,18418,1,1
1878058,39166,2,1
1878058,10305,3,1
1878058,28537,4,0
1878058,28985,5,1
1878058,35939,6,1
1878058,26497,7,1
1878058,22312,8,0
1878058,47626,9,1
1878126,47209,1,1
1878126,44910,2,1
1878126,8935,3,1
1878126,27521,4,1
1878126,21560,5,1
1878126,4294,6,0
1878126,25407,7,1
1878126,1398,8,1
1878220,21137,1,1
1878220,13176,2,1
1878394,4100,1,1
1878394,49235,2,1
1878394,32455,3,1
1878498,29646,1,1
1878553,18531,1,1
1878579,44479,1,0
1878579,24024,2,0
1878579,26346,3,0
1878579,38992,4,0
1878579,4920,5,0
1878579,30876,6,0
1878579,45066,7,0
1878579,24852,8,0
1878579,1326,9,0
1878595,40120,1,1
1878595,17313,2,1
1878595,20940,3,1
1878595,5769,4,0
1878832,12614,1,1
1878832,5020,2,1
1878832,39475,3,1
1878832,27845,4,1
1878832,37317,5,1
1878832,7009,6,0
1878832,9210,7,1
1878832,13198,8,1
1878832,23594,9,1
1878832,25093,10,1
1878832,5337,11,1
1878832,39430,12,1
1878832,36426,13,1
1878832,15937,14,1
1878832,42625,15,1
1878832,47626,16,1
1878832,20632,17,1
1878832,33000,18,1
1878832,21616,19,1
1878832,15649,20,1
1878832,47498,21,0
1878832,33468,22,1
1879291,27104,1,1
1879291,33846,2,1
1879291,26165,3,1
1879291,13828,4,1
1879291,33787,5,1
1879464,30597,1,1
1879464,8707,2,1
1879464,12481,3,1
1879464,4377,4,1
1879464,44819,5,1
1879464,43435,6,1
1879464,39142,7,1
1879464,16152,8,1
1879464,48364,9,1
1879464,46049,10,1
1879464,10255,11,1
1879464,43631,12,1
1879464,12080,13,1
1879464,39732,14,1
1879464,16797,15,1
1879464,18394,16,1
1879464,35042,17,1
1879464,21485,18,1
1879819,28465,1,1
1879819,24852,2,1
1879819,24799,3,1
1879819,42265,4,1
1879819,3166,5,1
1879819,36865,6,1
1879819,11777,7,1
1879819,26143,8,1
1879819,35951,9,0
1879819,21903,10,0
1879819,36389,11,0
1879819,45007,12,0
1879819,28156,13,0
1880195,20113,1,1
1880195,31973,2,1
1880195,329,3,1
1880195,13176,4,1
1880195,10499,5,1
1880195,43295,6,1
1880195,48057,7,1
1880195,15902,8,0
1880195,19057,9,1
1880195,39561,10,1
1880195,43772,11,1
1880195,27966,12,1
1880195,46969,13,1
1880195,21137,14,1
1880195,5449,15,1
1880368,14252,1,1
1880368,30850,2,1
1880368,49363,3,1
1880368,8460,4,1
1880368,29509,5,1
1880368,44678,6,1
1880368,8193,7,1
1880368,46088,8,1
1880368,29615,9,1
1880368,13423,10,1
1880368,47185,11,1
1880368,25901,12,0
1880368,20944,13,0
1880368,13639,14,0
1880368,37886,15,0
1880368,10453,16,0
1880368,42252,17,1
1880368,29382,18,0
1880424,47766,1,1
1880424,3787,2,1
1880424,7179,3,1
1880424,14575,4,1
1880424,47626,5,1
1880424,26606,6,1
1880641,17807,1,1
1880641,46175,2,1
1880641,24852,3,1
1880641,39561,4,1
1880641,28122,5,1
1880641,43122,6,0
1880641,27845,7,1
1880641,7228,8,0
1880774,49128,1,0
1880774,17794,2,1
1880774,40852,3,1
1880774,45063,4,1
1880774,42585,5,0
1880774,4605,6,1
1880774,21903,7,0
1881105,13575,1,1
1881105,24135,2,1
1881140,18394,1,1
1881140,16818,2,1
1881140,37489,3,1
1881140,9517,4,1
1881140,13834,5,1
1881140,47493,6,1
1881140,42613,7,0
1881140,12779,8,0
1881140,1408,9,0
1881140,24852,10,1
1881140,30274,11,0
1881140,44627,12,1
1881258,24852,1,0
1881258,39021,2,0
1881258,17008,3,0
1881258,15495,4,0
1881258,14897,5,0
1881258,30795,6,0
1881496,22935,1,0
1881496,49215,2,1
1881496,17794,3,1
1881639,36735,1,1
1881639,28373,2,1
1881639,24852,3,1
1881639,27464,4,1
1881639,21709,5,1
1881639,44632,6,1
1881639,7806,7,1
1881639,40199,8,1
1881639,40706,9,1
1881639,40604,10,1
1881639,47766,11,1
1881639,34497,12,0
1881639,21616,13,1
1881639,27966,14,1
1881723,21405,1,0
1881723,21903,2,1
1881723,26209,3,1
1881723,41220,4,1
1881723,32433,5,1
1881723,35503,6,1
1881723,35951,7,1
1881723,33768,8,1
1881723,16797,9,1
1881723,18434,10,1
1881723,24852,11,1
1881723,28289,12,1
1881723,24838,13,1
1881723,47209,14,1
1881723,6046,15,1
1881723,30291,16,0
1881723,23165,17,0
1882061,43904,1,1
1882061,35072,2,1
1882061,45788,3,1
1882061,27336,4,0
1882061,40706,5,0
1882061,49683,6,0
1882401,33000,1,0
1882401,14901,2,0
1882401,31506,3,0
1882401,2078,4,0
1882831,38662,1,1
1882831,17956,2,0
1882831,31075,3,0
1882831,34067,4,0
1882831,5475,5,0
1882831,35510,6,0
1882831,4605,7,0
1882831,44359,8,0
1883203,6747,1,1
1883203,45253,2,0
1883203,37565,3,0
1883203,35176,4,1
1883203,46886,5,1
1883203,22151,6,1
1883203,31215,7,1
1883203,42460,8,1
1883203,40198,9,1
1883203,13617,10,1
1883203,49628,11,1
1883346,42450,1,1
1883346,39032,2,1
1883346,3265,3,1
1883346,21601,4,1
1883346,6899,5,1
1883346,4920,6,1
1883346,7468,7,1
1883346,40598,8,1
1883346,9852,9,0
1883346,15891,10,0
1883346,13392,11,0
1883346,41823,12,0
1883346,46522,13,0
1883346,24184,14,1
1883346,43768,15,0
1883346,10193,16,0
1883346,5210,17,0
1883492,15613,1,1
1883492,329,2,1
1883492,37119,3,0
1883492,32642,4,1
1883492,29871,5,1
1883492,18027,6,1
1883492,24062,7,1
1883492,45066,8,1
1883729,31129,1,0
1883729,18699,2,0
1883729,16014,3,1
1883729,20883,4,0
1883729,11679,5,0
1883729,1498,6,0
1883729,13816,7,0
1883920,40199,1,1
1883920,21137,2,1
1883920,27156,3,1
1883920,43713,4,1
1883920,24852,5,1
1883920,27464,6,1
1883920,28373,7,1
1883920,35919,8,1
1884110,30918,1,1
1884110,5077,2,1
1884110,39636,3,1
1884382,35169,1,0
1884382,41618,2,1
1884382,28985,3,1
1884382,20583,4,0
1884550,1463,1,1
1884550,5785,2,1
1884550,28204,3,1
1884550,43122,4,1
1884550,13176,5,1
1884550,37646,6,1
1884550,28199,7,1
1884550,39877,8,1
1884849,24009,1,1
1884849,15290,2,0
1884849,25194,3,0
1884849,18531,4,0
1884849,23484,5,0
1884849,21616,6,1
1884849,890,7,1
1884849,5024,8,0
1884849,28849,9,1
1884849,16083,10,1
1884849,9414,11,0
1885375,38293,1,1
1885375,46346,2,1
1885375,20119,3,1
1885375,26940,4,1
1885375,322,5,1
1885375,38288,6,1
1885375,36522,7,1
1885375,40604,8,1
1885375,8518,9,1
1885375,43692,10,1
1885375,40706,11,0
1885375,37524,12,1
1885375,34969,13,0
1885375,24964,14,1
1885508,24852,1,1
1885508,34969,2,1
1885508,24838,3,1
1885508,26384,4,1
1885508,48205,5,1
1885508,17758,6,1
1885508,6371,7,1
1885508,21316,8,1
1885508,35458,9,1
1885508,45622,10,1
1885508,4656,11,0
1885508,13733,12,0
1885508,6340,13,1
1885508,17666,14,1
1885508,27801,15,1
1885508,17616,16,1
1885549,19341,1,1
1885549,45296,2,1
1885549,6023,3,1
1885590,8021,1,0
1885590,44643,2,0
1885590,37065,3,0
1885590,36364,4,0
1885590,24799,5,0
1885590,28465,6,0
1885590,36865,7,0
1885590,8309,8,0
1885590,22418,9,0
1885590,46667,10,0
1885590,38400,11,0
1885590,28204,12,0
1885590,13984,13,0
1885590,23541,14,0
1885590,25659,15,0
1885614,24852,1,1
1885614,19660,2,1
1885614,9515,3,1
1885614,46485,4,1
1885614,28985,5,1
1885614,27344,6,1
1885614,30233,7,1
1885614,41618,8,1
1885614,5303,9,1
1885614,44349,10,1
1885614,26604,11,1
1885614,19548,12,0
1885614,19322,13,0
1885614,2309,14,0
1885614,32297,15,0
1885715,31964,1,1
1885715,40706,2,1
1885715,17008,3,1
1885715,20330,4,1
1885715,26209,5,1
1885715,28985,6,1
1885715,33731,7,0
1885715,24964,8,1
1885715,27104,9,1
1885715,13563,10,1
1885715,48364,11,1
1885715,4562,12,1
1885715,24184,13,0
1885715,20114,14,1
1885715,28842,15,1
1885715,21903,16,1
1885715,18531,17,1
1885715,14129,18,1
1885715,47766,19,1
1885715,15557,20,0
1885715,22888,21,1
1885715,40396,22,1
1885822,21903,1,1
1885822,30391,2,1
1885822,1511,3,1
1885822,7781,4,1
1885822,10895,5,0
1885822,26242,6,1
1885822,49478,7,1
1885822,20899,8,1
1886075,6615,1,1
1886075,44449,2,1
1886075,23192,3,1
1886075,6046,4,0
1886075,33731,5,1
1886075,13198,6,1
1886075,8670,7,1
1886075,2314,8,1
1886075,21903,9,1
1886075,1000,10,1
1886075,37524,11,1
1886075,37646,12,1
1886075,21616,13,1
1886518,20940,1,1
1886518,35470,2,1
1886864,14947,1,1
1886864,34530,2,0
1886864,46558,3,0
1886864,5876,4,0
1886864,24964,5,0
1886864,651,6,0
1886864,5163,7,0
1886864,21938,8,0
1886864,38383,9,0
1886864,2361,10,0
1886864,37859,11,0
1886864,21616,12,1
1886864,21137,13,1
1886864,48523,14,0
1887046,44533,1,1
1887046,46516,2,0
1887046,47672,3,1
1887046,19678,4,1
1887046,9339,5,1
1887046,10749,6,1
1887046,17794,7,1
1887046,10385,8,1
1887046,7559,9,0
1887477,22089,1,1
1887477,4920,2,1
1887477,7371,3,1
1887477,26604,4,1
1887477,39275,5,1
1887477,24852,6,1
1887477,16797,7,1
1887477,22828,8,0
1887477,1970,9,1
1887477,46667,10,1
1887477,19505,11,0
1887477,41787,12,1
1887477,44910,13,1
1887477,21903,14,1
1887477,4605,15,1
1887477,47766,16,1
1887477,3376,17,0
1887477,31717,18,1
1887477,26209,19,1
1887477,24964,20,1
1887477,2295,21,1
1887477,13198,22,1
1887477,10017,23,1
1887477,44987,24,1
1887477,8412,25,0
1887477,44449,26,1
1887477,28849,27,1
1887477,424,28,0
1887727,14233,1,1
1887727,35221,2,1
1887727,13176,3,1
1887727,25146,4,1
1887727,432,5,1
1887727,26209,6,1
1887727,27966,7,1
1887727,459,8,0
1887727,17706,9,0
1887727,29487,10,1
1887727,16920,11,1
1887727,36107,12,1
1887727,47366,13,1
1887727,1599,14,1
1887727,11422,15,1
1887727,24954,16,0
1887727,40571,17,0
1887727,33787,18,0
1887727,4957,19,0
1887727,33754,20,1
1887794,38985,1,1
1887794,5750,2,1
1887794,6188,3,1
1887794,22969,4,1
1887794,24186,5,1
1887794,49044,6,1
1887794,21903,7,0
1887794,38456,8,0
1887794,46667,9,0
1887794,27142,10,0
1887957,29880,1,0
1887957,2120,2,1
1887957,38341,3,1
1887957,44152,4,1
1887957,26221,5,1
1887957,15134,6,0
1887957,6193,7,1
1887957,34321,8,1
1887957,27323,9,1
1887957,7600,10,1
1887957,34407,11,1
1887957,5077,12,1
1887996,13176,1,1
1887996,16019,2,0
1888687,34986,1,1
1888687,24852,2,1
1888687,4920,3,1
1888687,26604,4,1
1888687,11777,5,1
1888687,9076,6,1
1889225,6184,1,1
1889226,4824,1,0
1889226,25005,2,0
1889226,27966,3,0
1889274,35376,1,0
1889274,25869,2,0
1889274,8536,3,0
1889274,49598,4,0
1889274,43974,5,0
1889274,17256,6,1
1889274,5128,7,0
1889274,270,8,0
1889274,27845,9,0
1889274,37886,10,1
1889274,16696,11,1
1889274,6846,12,1
1889274,48739,13,0
1889274,28270,14,0
1889274,9605,15,1
1889274,10984,16,0
1889405,10070,1,1
1889405,2314,2,1
1889405,22142,3,0
1889405,29447,4,1
1889874,26317,1,1
1889874,4210,2,1
1889874,38273,3,0
1889874,32734,4,0
1889874,33825,5,0
1889874,34969,6,0
1889874,33279,7,0
1889874,37687,8,0
1889910,16797,1,1
1889910,35951,2,1
1889910,16249,3,1
1889910,6046,4,1
1889910,18434,5,1
1889910,49383,6,1
1889910,33768,7,1
1889910,35503,8,1
1889910,1994,9,1
1889910,42585,10,1
1889979,14084,1,1
1889979,33120,2,1
1889979,2971,3,1
1889979,35168,4,1
1890272,1215,1,0
1890272,7948,2,1
1890272,41793,3,1
1890272,38689,4,1
1890272,36011,5,1
1890272,24413,6,1
1890272,9363,7,1
1890272,2825,8,1
1890381,20940,1,1
1890381,17313,2,1
1890381,40120,3,1
1890381,16797,4,1
1890381,3798,5,0
1890381,41787,6,0
1890606,24852,1,1
1890606,47144,2,1
1890606,26209,3,1
1890606,47766,4,1
1890606,47626,5,1
1890606,9366,6,1
1890606,28985,7,1
1890606,14947,8,1
1890606,8424,9,1
1890606,41065,10,1
1890606,45007,11,1
1890606,25890,12,1
1890606,49131,13,1
1890606,18656,14,1
1890606,13851,15,0
1890606,31683,16,0
1890793,8955,1,1
1890793,45,2,1
1890793,28436,3,1
1890793,41007,4,1
1890793,4952,5,1
1890793,21392,6,1
1890793,46526,7,1
1890793,18531,8,1
1890793,23001,9,0
1890793,9155,10,1
1890798,196,1,1
1890798,34483,2,1
1890829,49235,1,1
1890829,3798,2,1
1890829,30450,3,1
1890829,37710,4,1
1890829,38928,5,1
1890879,39190,1,1
1890879,31471,2,1
1890879,40331,3,1
1890879,5370,4,1
1890879,38231,5,0
1890879,17419,6,0
1890879,35010,7,0
1890879,39558,8,0
1890879,33768,9,1
1890879,32277,10,0
1890879,18157,11,0
1890879,26174,12,0
1890879,2979,13,1
1890879,1640,14,1
1890879,39619,15,1
1890879,671,16,0
1890879,41920,17,0
1890879,7559,18,0
1891570,43086,1,1
1891570,36389,2,1
1891570,46709,3,1
1891570,48632,4,1
1891570,21405,5,0
1891781,39108,1,1
1891781,12341,2,1
1891781,13575,3,1
1891856,24852,1,1
1891856,8173,2,1
1892011,13042,1,1
1892011,13176,2,1
1892011,6184,3,1
1892011,47402,4,1
1892011,12341,5,1
1892011,5161,6,1
1892011,21572,7,1
1892011,41787,8,1
1892535,42265,1,0
1892535,39928,2,1
1892535,39877,3,1
1892535,18883,4,1
1892535,44765,5,1
1892543,1556,1,0
1892543,42342,2,0
1892543,21903,3,0
1892543,20339,4,0
1892543,29195,5,0
1892543,31506,6,0
1892543,31563,7,0
1892543,8710,8,0
1892543,18079,9,0
1893116,26209,1,1
1893116,12606,2,1
1893116,47626,3,1
1893116,46990,4,1
1893116,30391,5,0
1893116,20995,6,0
1893116,30707,7,1
1893116,8006,8,0
1893223,27845,1,1
1893223,8230,2,1
1893223,7430,3,1
1893223,33000,4,1
1893223,21543,5,0
1893223,14901,6,0
1893223,28458,7,0
1893223,45613,8,1
1893398,11985,1,1
1893398,34234,2,1
1893398,28911,3,1
1893398,39758,4,1
1893398,24800,5,1
1893398,39593,6,1
1893398,34892,7,1
1893398,48596,8,1
1893398,28080,9,0
1893398,45031,10,1
1893398,13936,11,1
1893398,31571,12,0
1893398,43905,13,0
1893398,35758,14,1
1893398,33466,15,1
1893398,2512,16,1
1893398,28199,17,1
1893398,7653,18,0
1893398,32752,19,1
1893398,22740,20,0
1893398,5223,21,1
1893398,32842,22,0
1893398,6506,23,0
1893398,41910,24,1
1893398,9973,25,0
1893398,5271,26,0
1893398,12801,27,0
1893398,12584,28,0
1893416,13176,1,1
1893416,27966,2,1
1893416,35221,3,1
1893416,14233,4,1
1893416,36107,5,1
1893416,459,6,1
1893416,16920,7,1
1893416,17706,8,1
1893416,11422,9,1
1893416,47366,10,1
1893416,28993,11,1
1893416,22412,12,1
1893416,204,13,1
1893416,34058,14,0
1893416,11984,15,1
1893416,15217,16,0
1893416,21372,17,1
1893920,20126,1,0
1893920,21195,2,0
1893920,4461,3,0
1893920,26769,4,0
1893920,28577,5,1
1893920,39215,6,1
1893920,37238,7,1
1893920,8554,8,0
1893920,23219,9,1
1893920,14901,10,1
1894091,24489,1,1
1894091,17948,2,1
1894091,48857,3,1
1894091,25931,4,1
1894091,37646,5,1
1894091,31553,6,1
1894091,30391,7,1
1894091,27531,8,1
1894091,13176,9,1
1894091,8518,10,1
1894091,2326,11,1
1894091,26128,12,1
1894091,31717,13,1
1894091,30305,14,1
1894091,9766,15,1
1894091,28601,16,1
1894091,21938,17,0
1894091,8193,18,1
1894091,7500,19,0
1894091,47766,20,1
1894091,13838,21,1
1894091,28330,22,0
1894332,28413,1,1
1894332,26604,2,1
1894332,11365,3,1
1894332,3265,4,1
1894332,6184,5,1
1894332,42602,6,0
1895070,9839,1,0
1895070,16797,2,1
1895070,37687,3,0
1895070,21938,4,1
1895070,45200,5,0
1895320,36714,1,1
1895320,21137,2,1
1895320,14870,3,1
1895320,2596,4,1
1895320,13874,5,0
1895320,33000,6,1
1895390,22802,1,1
1895390,13176,2,1
1895390,6184,3,1
1895390,18023,4,1
1895390,39275,5,1
1895390,43352,6,1
1895390,48812,7,1
1895390,43154,8,0
1895390,116,9,1
1895390,41400,10,0
1895390,36472,11,0
1895390,196,12,1
1895390,3798,13,1
1895390,39657,14,1
1895393,7916,1,1
1895442,28590,1,0
1895442,42972,2,1
1895442,9507,3,1
1895442,29487,4,1
1895442,10312,5,1
1895442,22935,6,0
1895442,43961,7,0
1895442,40516,8,0
1895442,10644,9,0
1895759,27966,1,1
1895759,432,2,0
1895759,14233,3,1
1895759,25146,4,0
1895759,9558,5,1
1895759,47366,6,0
1895759,21372,7,0
1895759,39560,8,0
1895759,16518,9,0
1895759,758,10,0
1895887,21009,1,1
1895887,10585,2,1
1895887,38689,3,1
1895887,39527,4,1
1895887,18629,5,1
1895887,40366,6,1
1895887,11212,7,1
1895887,12820,8,1
1895887,24413,9,1
1895887,42342,10,0
1895887,31683,11,0
1895887,2825,12,1
1895887,27690,13,0
1895887,13807,14,1
1895970,48718,1,1
1895970,5479,2,1
1895970,24810,3,1
1895970,44262,4,0
1895970,17668,5,0
1895970,17948,6,0
1895970,24489,7,0
1895970,27966,8,0
1895970,47492,9,0
1895970,15028,10,0
1895970,29013,11,0
1897035,38739,1,0
1897035,20760,2,0
1897035,43295,3,0
1897035,43961,4,0
1897035,40709,5,0
1897035,38419,6,0
1897035,18362,7,0
1897035,34194,8,0
1897035,48364,9,0
1897035,33080,10,0
1897035,1396,11,0
1897035,38557,12,0
1897035,19508,13,0
1897035,8424,14,0
1897035,23271,15,0
1897035,35221,16,0
1897035,3957,17,0
1897035,45066,18,0
1897035,10814,19,0
1897035,35147,20,0
1897193,16818,1,1
1897193,24852,2,1
1897193,18394,3,1
1897193,30274,4,1
1897193,28204,5,1
1897193,21403,6,0
1897193,47626,7,1
1897193,28014,8,0
1897193,14536,9,0
1897193,22999,10,0
1897193,29487,11,0
1897193,38881,12,1
1897193,32784,13,1
1897252,30776,1,1
1897252,30382,2,1
1897252,22721,3,1
1897252,27104,4,1
1897252,23165,5,1
1897252,49236,6,1
1897467,37646,1,1
1897467,13870,2,1
1897467,38383,3,1
1897467,7806,4,0
1897467,26128,5,1
1897467,45504,6,1
1897467,25138,7,1
1897467,6962,8,1
1898235,40162,1,0
1898235,7664,2,0
1898235,23537,3,0
1898235,16696,4,1
1898235,45497,5,0
1898235,39780,6,0
1898235,196,7,0
1898235,12212,8,0
1898235,6381,9,0
1898235,6907,10,0
1898235,41155,11,0
1898313,26384,1,0
1898313,22007,2,0
1898313,31717,3,0
1898313,3765,4,0
1898313,13733,5,0
1898313,24852,6,0
1898313,10749,7,0
1898313,21938,8,0
1898313,42633,9,0
1898313,25087,10,0
1898313,9477,11,0
1898313,42356,12,0
1898313,46123,13,0
1898313,276,14,0
1898459,32156,1,0
1898459,19125,2,0
1898539,16696,1,0
1898539,19734,2,0
1898539,8049,3,0
1898539,3260,4,0
1898683,21572,1,1
1898683,45051,2,1
1898683,48142,3,1
1898683,196,4,1
1898683,10310,5,1
1898683,43154,6,1
1898871,45674,1,1
1898871,47272,2,1
1898871,23516,3,0
1898871,18564,4,0
1899279,11182,1,1
1899279,45570,2,1
1899279,28289,3,1
1899279,8518,4,1
1899279,41540,5,1
1899279,34969,6,1
1899279,6110,7,0
1899279,7562,8,0
1899279,432,9,1
1899279,32747,10,1
1899279,47209,11,1
1899279,10895,12,0
1899754,31683,1,1
1899754,21497,2,1
1899754,42093,3,0
1899754,8324,4,1
1899754,12099,5,1
1899754,47788,6,1
1899754,35629,7,1
1899754,28993,8,1
1899754,35336,9,0
1899754,45066,10,1
1899754,24852,11,1
1899754,44661,12,1
1899754,19019,13,1
1899754,18880,14,0
1899754,27845,15,1
1899754,28199,16,0
1899754,21137,17,1
1899754,20114,18,0
1899754,48745,19,0
1899754,33731,20,1
1899754,49683,21,0
1899754,43014,22,1
1899754,28849,23,0
1899766,28756,1,1
1899766,40396,2,1
1899766,23214,3,0
1899766,42565,4,1
1899766,45578,5,1
1899766,39275,6,1
1899766,26128,7,0
1899766,20995,8,1
1899766,10121,9,0
1899766,4472,10,0
1899766,21910,11,0
1899766,16616,12,0
1899766,27695,13,0
1900526,33055,1,1
1900536,28156,1,1
1900536,6348,2,1
1900536,25837,3,1
1900536,1935,4,0
1900536,18441,5,1
1900536,44008,6,0
1900536,13870,7,1
1901162,29015,1,0
1901162,20955,2,0
1901162,10335,3,0
1901162,6901,4,0
1901162,12087,5,1
1901162,27570,6,1
1901162,32855,7,1
1901162,7326,8,1
1901162,29714,9,0
1901162,6046,10,0
1901162,33457,11,1
1901162,4088,12,1
1901162,1157,13,1
1901162,15777,14,0
1901162,24852,15,1
1901508,4724,1,1
1901508,4149,2,0
1901508,1940,3,0
1901508,37317,4,1
1901512,24184,1,1
1901512,26209,2,1
1901512,45007,3,1
1901512,40706,4,1
1901512,36695,5,1
1901512,34823,6,1
1901512,27683,7,0
1901512,34224,8,0
1901512,8854,9,0
1901512,20995,10,0
1901512,42425,11,0
1901512,42659,12,0
1901512,41427,13,0
1901512,14447,14,0
1901512,44560,15,0
1901568,39146,1,1
1901568,36313,2,1
1901568,11136,3,1
1901568,41212,4,0
1901568,25043,5,0
1901568,43294,6,0
1901568,14086,7,0
1901568,18370,8,0
1901568,2664,9,0
1901568,29265,10,0
1901568,38159,11,0
1901640,7976,1,0
1901640,7401,2,0
1901640,8277,3,0
1901640,28204,4,0
1901640,13176,5,1
1901640,47626,6,0
1901640,22825,7,0
1901640,43352,8,0
1901640,21137,9,1
1901640,21616,10,1
1901640,32864,11,1
1901640,17794,12,0
1901640,45007,13,1
1901640,30391,14,1
1901640,39040,15,1
1901640,16616,16,1
1901640,21903,17,1
1901640,48679,18,1
1901640,49175,19,0
1901640,890,20,0
1901640,24964,21,1
1901640,27451,22,0
1901640,9076,23,0
1901640,26940,24,1
1901877,49235,1,0
1901877,25659,2,0
1901877,28842,3,0
1901877,22935,4,0
1901877,12797,5,0
1901877,44449,6,0
1901877,40706,7,0
1901877,21295,8,0
1901877,7746,9,0
1901877,16083,10,0
1901877,4473,11,0
1901877,47209,12,0
1901877,45535,13,0
1901877,19678,14,0
1901877,3142,15,0
1901877,23769,16,0
1901877,19057,17,0
1901877,21137,18,0
1901961,24964,1,1
1901961,21903,2,1
1901961,22935,3,1
1901961,6871,4,0
1901961,12442,5,1
1901961,27750,6,0
