order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
551250,107245,17,3,16,24.0
1196604,107245,18,1,17,30.0
239634,107570,1,1,16,
2531678,107570,2,3,16,30.0
2019421,107570,3,3,17,14.0
2674238,107570,4,6,17,10.0
3252742,107570,5,1,11,2.0
2953413,107570,6,4,17,30.0
1285289,107570,7,1,16,30.0
1583814,107570,8,6,17,12.0
1854716,107806,1,0,12,
896192,107806,2,0,14,21.0
634794,107806,3,0,18,28.0
757422,107806,4,0,12,7.0
617445,107806,5,3,17,30.0
2810284,108012,1,4,17,
2084188,108012,2,6,16,9.0
2472710,108012,3,6,13,7.0
605065,108012,4,2,10,30.0
3038715,108035,1,3,13,
3050633,108035,2,4,14,15.0
277778,108035,3,3,15,30.0
1163054,108035,4,3,13,14.0
281018,108035,5,2,13,20.0
1609728,108300,1,2,11,
1037452,108300,2,1,19,13.0
1866037,108300,3,2,20,15.0
2030899,108300,4,1,18,6.0
2746184,108300,5,3,15,9.0
2278398,108300,6,0,11,4.0
978795,108300,7,4,18,4.0
2840680,108300,8,4,17,7.0
24325,108300,9,4,22,7.0
558496,108300,10,2,16,19.0
2877389,108300,11,5,17,24.0
2822751,108300,12,2,19,18.0
1627302,108300,13,3,19,15.0
1926251,108300,14,3,13,14.0
2608041,108300,15,2,15,27.0
491424,108300,16,2,15,0.0
563766,108300,17,1,16,13.0
419863,108300,18,6,10,5.0
1134879,108300,19,3,17,30.0
2149367,108300,20,4,18,8.0
2603607,108300,21,5,14,8.0
1007090,108300,22,5,9,7.0
1724023,108300,23,4,13,13.0
3082682,108300,24,6,16,2.0
931817,108300,25,4,18,5.0
1361122,108300,26,6,15,2.0
3413028,108300,27,1,14,2.0
2796706,108300,28,1,14,7.0
305176,108300,29,2,17,8.0
1645759,108300,30,3,17,8.0
1687498,108300,31,3,16,7.0
175456,108300,32,0,10,4.0
1397310,108300,33,1,18,8.0
2951707,108300,34,2,12,8.0
2330261,108300,35,5,17,3.0
3272170,108300,36,3,16,12.0
2524573,108696,1,0,10,
968023,108696,2,5,9,30.0
492462,108696,3,6,12,1.0
691970,108696,4,1,16,23.0
2088618,108696,5,1,13,30.0
1921453,108696,6,4,20,3.0
1843674,108696,7,4,18,30.0
1312910,108696,8,5,17,30.0
2626932,108718,1,5,11,
1855807,108718,2,5,15,7.0
800510,108718,3,2,12,4.0
2765830,108718,4,2,19,7.0
1926101,108718,5,2,14,7.0
553443,108718,6,0,15,5.0
33921,108859,1,2,22,
2943721,108859,2,6,18,11.0
1398133,108859,3,5,23,6.0
3144804,108859,4,1,15,10.0
1556588,108859,5,5,17,4.0
2636498,108859,6,4,22,6.0
2089622,108859,7,5,21,8.0
2681480,108859,8,5,16,7.0
1655699,108859,9,4,15,20.0
40491,108859,10,4,13,14.0
2732469,108859,11,4,11,7.0
2804571,108859,12,5,13,8.0
365246,108859,13,3,15,12.0
96480,108859,14,1,18,12.0
2328142,108859,15,1,10,14.0
773574,108859,16,5,18,4.0
3111040,108859,17,3,15,5.0
1428553,108859,18,3,13,7.0
1655451,108859,19,6,10,10.0
1438235,108859,20,2,5,24.0
226010,108859,21,3,8,8.0
344801,108859,22,4,21,1.0
1509074,108859,23,3,19,6.0
2458060,108859,24,5,17,9.0
3174822,108859,25,1,13,3.0
1908045,108859,26,1,15,7.0
1697001,108859,27,6,16,5.0
2086718,108859,28,3,16,4.0
3144640,108859,29,4,19,1.0
29001,108859,30,1,8,4.0
3199708,108859,31,4,8,3.0
2989233,108859,32,2,18,5.0
1998704,108859,33,2,21,7.0
550130,108859,34,0,21,5.0
3249174,108931,1,6,9,
2462045,108931,2,4,20,30.0
1847159,108931,3,5,10,30.0
702170,108931,4,2,14,30.0
1537161,109299,1,2,9,
957063,109299,2,6,11,4.0
136781,109299,3,2,7,24.0
1880641,109299,4,0,16,5.0
2617731,109299,5,1,14,8.0
3047379,109299,6,0,16,6.0
2562843,109299,7,1,17,15.0
323011,109299,8,5,12,4.0
562075,109299,9,5,17,14.0
855565,109299,10,5,20,30.0
1637251,109299,11,3,14,19.0
1966044,109299,12,0,15,30.0
2837762,109299,13,3,18,17.0
728348,109299,14,2,15,30.0
1749890,109299,15,1,15,6.0
2746945,109299,16,1,15,21.0
2375086,109428,1,6,15,
1581615,109428,2,0,13,8.0
2081052,109428,3,3,15,24.0
393587,109428,4,0,15,4.0
736506,109428,5,3,11,30.0
1966309,109428,6,6,15,30.0
292142,109625,1,1,13,
194558,109625,2,5,9,25.0
108138,109625,3,1,13,10.0
1732897,109625,4,3,13,2.0
3314565,109625,5,5,16,2.0
1323466,109625,6,3,9,5.0
1065711,109625,7,2,13,6.0
1672230,109625,8,6,10,4.0
970113,109625,9,1,17,9.0
484943,109625,10,3,12,2.0
1861426,109625,11,4,15,8.0
873390,109625,12,1,15,4.0
1349666,109625,13,3,17,2.0
423779,109625,14,2,13,6.0
377165,109625,15,1,12,13.0
3203691,109625,16,5,16,4.0
2796654,109625,17,2,13,4.0
1887957,109625,18,4,15,2.0
616311,109625,19,0,17,3.0
727356,109625,20,3,11,3.0
195965,109625,21,2,12,6.0
120484,109625,22,4,18,9.0
1769384,109625,23,4,9,14.0
2678854,109625,24,3,13,6.0
1645918,109625,25,1,13,19.0
1856958,109625,26,1,13,28.0
1304584,109625,27,5,10,4.0
2354717,109625,28,0,9,9.0
442133,109625,29,5,10,12.0
3235162,109625,30,2,11,4.0
47109,109625,31,4,16,16.0
2702144,109625,32,0,11,3.0
1411200,109625,33,0,15,7.0
898710,109625,34,5,14,5.0
1832124,109625,35,5,13,7.0
3097562,109625,36,2,12,4.0
2465935,109625,37,6,12,4.0
580926,109625,38,5,15,6.0
1786687,109625,39,6,15,1.0
2960447,109625,40,1,13,9.0
1177121,109666,1,0,11,
187979,109666,2,5,12,30.0
2104427,109666,3,0,13,9.0
3231845,109666,4,5,8,30.0
443705,109666,5,3,19,19.0
1418974,109666,6,6,16,30.0
1995790,109666,7,5,19,30.0
292097,109666,8,1,16,10.0
3153406,109666,9,2,16,22.0
2065667,109666,10,3,18,22.0
1908866,109666,11,3,17,14.0
836271,109666,12,6,17,30.0
2499463,109666,13,1,22,30.0
1911065,109666,14,5,13,11.0
765570,109837,1,5,14,
522379,109837,2,2,17,30.0
1977210,109837,3,1,9,20.0
2855043,109837,4,3,12,9.0
1690317,109837,5,5,9,9.0
2931222,109837,6,4,17,13.0
2823328,109837,7,3,12,6.0
1795392,109837,8,3,10,7.0
2121248,109837,9,3,16,21.0
2899614,109837,10,3,12,7.0
2901723,109837,11,1,15,12.0
2570985,109837,12,1,15,0.0
1741964,109837,13,5,9,11.0
205607,110084,1,0,16,
764807,110084,2,6,23,6.0
2407063,110084,3,0,18,8.0
234470,110084,4,0,11,7.0
1810387,110084,5,0,13,7.0
3120661,110084,6,1,13,8.0
751700,110084,7,5,20,4.0
2743759,110084,8,6,20,15.0
2821463,110084,9,6,21,14.0
1983076,110084,10,0,15,15.0
3413566,110084,11,0,9,7.0
1807013,110084,12,3,8,24.0
362496,110084,13,1,10,5.0
791983,110084,14,1,10,7.0
2849819,110084,15,0,8,13.0
1022226,110084,16,0,12,7.0
3400430,110084,17,0,11,7.0
1479196,110084,18,0,16,7.0
3227855,110084,19,1,11,8.0
1952231,110084,20,0,12,6.0
3405114,110084,21,0,10,7.0
457240,110084,22,6,21,6.0
2152467,110084,23,0,17,8.0
1542582,110084,24,0,21,7.0
3113717,110084,25,6,15,6.0
3237521,110084,26,0,7,8.0
709152,110084,27,0,14,7.0
3035209,110084,28,0,11,14.0
3261520,110084,29,5,9,12.0
2487612,110084,30,1,9,3.0
2830458,110084,31,0,14,13.0
1404208,110084,32,0,8,7.0
353656,110084,33,0,8,7.0
1821621,110084,34,5,9,19.0
3144412,110084,35,0,11,16.0
987397,110084,36,0,22,7.0
1335860,110084,37,0,21,7.0
229613,110084,38,1,9,8.0
1247340,110084,39,0,12,6.0
1776750,110084,40,1,13,8.0
3400205,110084,41,4,20,3.0
3009471,110084,42,0,14,10.0
1912388,110812,1,2,14,
1677156,110812,2,3,13,15.0
104172,110812,3,0,14,4.0
2601652,110812,4,0,8,21.0
1205466,110812,5,0,13,14.0
30975,110812,6,0,11,30.0
1895442,110812,7,0,14,30.0
1845631,110812,8,3,13,3.0
2182733,110812,9,1,22,12.0
3327652,110812,10,1,14,21.0
1104579,110812,11,0,12,20.0
540252,110850,1,6,10,
3081265,110850,2,3,20,18.0
1602053,110850,3,3,14,14.0
198662,110850,4,4,16,15.0
3195972,110850,5,1,19,11.0
1035294,110850,6,3,18,2.0
2553461,110850,7,0,19,4.0
3350578,110850,8,0,20,7.0
3122695,110850,9,2,17,16.0
976784,110850,10,1,10,20.0
895404,110850,11,2,9,15.0
3037103,110850,12,2,16,28.0
3224329,110850,13,0,17,19.0
536514,110850,14,5,18,5.0
1352704,110850,15,3,17,30.0
1985306,111146,1,3,14,
396457,111146,2,1,12,30.0
401670,111146,3,6,17,12.0
66135,111146,4,0,14,15.0
910123,111146,5,1,13,15.0
3109247,111146,6,0,10,30.0
2968055,111146,7,0,13,30.0
600465,111146,8,0,11,14.0
1408790,111226,1,6,12,
1578588,111226,2,4,21,26.0
2230073,111226,3,0,13,10.0
1903732,111226,4,6,10,30.0
895585,111226,5,3,9,30.0
947409,111226,6,1,9,30.0
1961987,111226,7,0,11,30.0
1365778,111226,8,6,20,30.0
2009485,111226,9,0,14,30.0
2720848,111226,10,0,16,7.0
1140107,111391,1,3,18,
383822,111391,2,5,9,16.0
1668819,111391,3,6,19,1.0
482823,111391,4,2,15,10.0
1193027,111391,5,6,13,4.0
1037480,111391,6,1,18,9.0
2734762,111391,7,3,17,9.0
156758,111391,8,0,11,4.0
1425993,111391,9,5,13,30.0
3415256,111391,10,5,12,14.0
1394249,111391,11,4,20,30.0
1133550,111391,12,5,11,30.0
2224791,111391,13,0,19,23.0
3291433,111391,14,1,18,15.0
1613501,111391,15,4,14,17.0
2618722,111391,16,5,15,15.0
1233724,111391,17,6,20,8.0
2054249,111391,18,1,12,16.0
2641510,111391,19,3,16,9.0
96953,111391,20,3,14,30.0
933974,111391,21,6,19,3.0
2828126,111537,1,1,18,
663139,111537,2,0,19,27.0
2910159,111537,3,1,15,8.0
703919,111537,4,3,13,16.0
3091447,111537,5,0,16,11.0
2528017,111537,6,5,14,12.0
34110,111537,7,1,11,30.0
1536482,111537,8,1,11,14.0
1820134,111537,9,1,11,14.0
2942027,111537,10,5,14,18.0
1426403,111537,11,0,3,16.0
1512134,111537,12,1,14,15.0
3009759,111537,13,6,13,12.0
76459,111537,14,2,20,24.0
1664801,111537,15,5,12,24.0
3222091,111537,16,1,13,30.0
2505946,111537,17,6,15,12.0
1771377,111537,18,1,16,16.0
2199340,111537,19,2,12,22.0
1793920,111616,1,5,15,
905513,111616,2,4,8,6.0
253086,111616,3,3,18,6.0
788384,111616,4,5,11,9.0
1424073,111616,5,5,10,7.0
1159423,111616,6,4,11,13.0
2500585,111616,7,6,14,9.0
2499926,111616,8,2,9,10.0
3415668,111616,9,2,8,7.0
425687,111616,10,1,23,6.0
2239158,111616,11,3,21,9.0
164190,111616,12,1,22,26.0
1743559,111616,13,3,23,16.0
412418,111616,14,0,8,4.0
747372,111616,15,5,16,19.0
1889979,111616,16,0,11,2.0
973037,111616,17,3,9,3.0
2114359,111616,18,3,16,7.0
541667,111616,19,2,19,13.0
1950462,111616,20,5,16,10.0
895115,111616,21,5,14,7.0
352296,111616,22,4,15,13.0
2976096,111616,23,4,9,7.0
47226,111616,24,1,8,11.0
1125452,111616,25,6,10,19.0
205350,111616,26,4,15,12.0
3201168,111616,27,0,0,10.0
1518154,111616,28,0,23,7.0
822064,111616,29,5,10,12.0
2942300,111616,30,3,7,12.0
75235,111616,31,0,18,4.0
1696287,111616,32,2,7,9.0
1781842,111616,33,2,13,7.0
1082707,111616,34,2,14,7.0
2701611,111616,35,1,13,6.0
2666785,111616,36,0,10,6.0
1125113,111616,37,5,9,5.0
3365070,111616,38,2,12,11.0
2008991,111616,39,3,10,1.0
2487014,111895,1,0,7,
2123908,111895,2,1,16,8.0
571813,111895,3,0,8,6.0
1782255,111895,4,2,15,16.0
2762326,111895,5,3,13,1.0
219940,111895,6,4,15,8.0
1921519,111895,7,3,9,6.0
3398302,111895,8,1,12,5.0
457492,111895,9,0,8,13.0
432785,111895,10,0,15,7.0
2474001,112322,1,1,9,
312358,112322,2,2,19,30.0
163034,112322,3,5,16,10.0
3327271,112322,4,1,7,30.0
1706565,112322,5,2,1,1.0
784899,112322,6,3,7,8.0
1709549,112322,7,2,10,6.0
1282077,112322,8,5,16,24.0
3346611,112322,9,2,15,30.0
1909396,112322,10,4,15,23.0
3194614,112366,1,1,3,
806748,112366,2,5,3,30.0
2763106,112366,3,3,19,30.0
2279130,112366,4,3,19,21.0
3073816,112366,5,3,18,30.0
54665,112366,6,0,21,30.0
3141440,112558,1,4,9,
2107926,112558,2,0,16,17.0
1414281,112558,3,3,16,10.0
967959,112558,4,3,21,0.0
148862,112558,5,3,19,7.0
2521792,112558,6,2,17,6.0
1709994,112558,7,3,15,8.0
279580,112558,8,5,13,9.0
1234521,112866,1,1,12,
998127,112866,2,0,8,13.0
2410182,112866,3,0,18,0.0
291973,112866,4,0,18,7.0
3186316,112880,1,1,9,
2824696,112880,2,4,9,3.0
2108,112880,3,1,10,11.0
2817271,112880,4,3,9,2.0
590813,112880,5,1,11,5.0
1582619,112880,6,1,10,7.0
777334,112880,7,4,11,3.0
105134,112880,8,2,9,5.0
1755476,112880,9,2,8,7.0
3274328,112880,10,1,9,6.0
2151954,112880,11,3,10,2.0
1068259,112880,12,2,8,6.0
250897,112880,13,1,8,6.0
3337918,112880,14,3,9,9.0
3273251,112880,15,2,10,6.0
2496887,112880,16,1,9,6.0
720661,112880,17,2,10,1.0
2627104,112880,18,1,10,6.0
2337061,112880,19,3,11,9.0
793289,112880,20,2,10,13.0
60033,112880,21,1,10,6.0
2117127,112880,22,1,9,7.0
2462070,112880,23,2,12,8.0
571709,112880,24,1,10,13.0
1741432,112880,25,4,14,3.0
1255900,112880,26,1,10,4.0
2591987,112880,27,3,14,2.0
2046095,112880,28,2,11,6.0
2849126,112880,29,1,10,6.0
2899070,112880,30,5,17,4.0
1060297,112880,31,3,15,5.0
1313564,112880,32,2,10,6.0
1787454,112880,33,2,15,7.0
306240,112880,34,1,11,6.0
69593,112880,35,3,10,9.0
779373,112880,36,2,11,13.0
1365222,112880,37,3,9,8.0
3337958,112880,38,3,14,7.0
1229189,112880,39,5,11,30.0
1948620,112880,40,2,11,18.0
2073651,112880,41,4,11,16.0
2536531,112880,42,2,14,5.0
2601043,112880,43,2,7,7.0
1986428,112880,44,2,10,7.0
390268,112880,45,1,9,6.0
229297,112880,46,1,11,14.0
1616268,112880,47,5,15,4.0
768792,112880,48,1,10,17.0
2779021,113140,1,3,13,
3337475,113140,2,0,17,25.0
398448,113140,3,4,2,30.0
1101935,113140,4,1,12,30.0
1353938,113140,5,5,10,25.0
1027167,113140,6,3,23,30.0
1729025,113140,7,4,17,30.0
426032,113140,8,3,23,27.0
321320,113140,9,0,14,30.0
1126041,113296,1,2,16,
261952,113296,2,1,8,30.0
1817183,113296,3,4,13,30.0
306966,113296,4,3,13,6.0
2380659,113300,1,1,9,
689173,113300,2,6,22,5.0
753782,113300,3,4,13,5.0
2761444,113300,4,5,10,8.0
562140,113300,5,4,19,6.0
3235620,113300,6,5,13,8.0
3068614,113300,7,5,12,7.0
519512,113300,8,1,15,10.0
2531039,113300,9,1,13,7.0
845532,113300,10,4,12,10.0
55796,113300,11,4,10,7.0
2993085,113300,12,5,9,8.0
2924474,113300,13,4,15,6.0
3405192,113300,14,5,12,8.0
1040046,113300,15,5,19,14.0
2173370,113300,16,5,11,7.0
3162989,113300,17,1,15,10.0
2806665,113300,18,4,20,17.0
2926408,113300,19,4,11,7.0
2538794,113300,20,6,8,9.0
1931886,113300,21,2,16,3.0
2757648,113300,22,5,14,10.0
2279844,113300,23,6,14,8.0
1866719,113300,24,4,14,19.0
278738,113300,25,1,10,11.0
1190253,113300,26,4,18,3.0
1502233,113300,27,4,18,7.0
2629446,113300,28,3,10,6.0
1806838,113300,29,6,15,3.0
3273209,113300,30,5,18,13.0
1975354,113300,31,1,19,3.0
91873,113300,32,2,19,8.0
1457456,113300,33,2,10,14.0
158893,113300,34,0,12,5.0
812247,113300,35,4,13,4.0
2844146,113300,36,4,16,7.0
1707900,113300,37,4,10,7.0
1025586,113300,38,2,15,5.0
3108737,113300,39,5,16,3.0
692774,113300,40,4,16,6.0
2089557,113300,41,6,11,16.0
1581572,113466,1,4,23,
1569457,113466,2,3,12,20.0
1244077,113466,3,5,9,2.0
3208672,113466,4,6,15,1.0
2256515,113466,5,3,10,4.0
784838,113466,6,5,8,2.0
2136052,113466,7,3,16,5.0
1783748,113466,8,6,12,3.0
1480660,113466,9,1,16,9.0
2254368,113466,10,4,16,3.0
3242632,113466,11,6,14,2.0
1804556,113466,12,1,15,16.0
672981,113466,13,4,17,3.0
1165578,113466,14,5,15,1.0
3196562,113466,15,1,10,3.0
2480551,113466,16,6,16,5.0
3370785,113466,17,0,14,1.0
2644219,113466,18,4,10,11.0
2409673,113466,19,5,9,1.0
1582657,113466,20,1,14,3.0
91596,113466,21,4,18,30.0
1365253,113466,22,0,16,3.0
2131428,113466,23,3,15,10.0
1615816,113466,24,0,14,4.0
3240007,113466,25,2,5,16.0
1461184,113466,26,0,11,5.0
2530414,113466,27,6,10,6.0
2273379,113466,28,2,7,10.0
3058216,113466,29,0,19,5.0
3371838,113466,30,1,14,22.0
2738713,113504,1,6,12,
1512348,113504,2,0,7,8.0
1559520,113504,3,5,20,12.0
2924274,113504,4,1,12,3.0
2906866,113504,5,3,10,2.0
996947,113504,6,6,14,3.0
600196,113504,7,0,11,1.0
812002,113504,8,6,13,6.0
2109706,113504,9,5,9,6.0
1723729,113504,10,3,17,12.0
1764701,113504,11,0,10,4.0
572693,113504,12,0,10,28.0
2485834,113504,13,6,16,6.0
968051,113504,14,6,10,7.0
1094840,113504,15,5,10,6.0
3349224,113504,16,5,11,7.0
1649165,113504,17,0,7,9.0
927568,113504,18,0,9,7.0
1014897,113504,19,0,9,7.0
3355288,113504,20,1,14,1.0
1009970,113504,21,5,9,11.0
2423441,113504,22,6,14,8.0
2701293,113504,23,6,9,7.0
3132539,113504,24,3,8,11.0
429753,113504,25,4,15,8.0
1943019,113504,26,0,11,10.0
376986,113504,27,6,11,6.0
2855696,113504,28,6,13,7.0
3233462,113504,29,0,9,8.0
2741162,113504,30,1,9,15.0
1990808,113504,31,6,9,5.0
3206237,113504,32,5,6,20.0
748002,113504,33,5,18,30.0
1532135,113504,34,4,6,6.0
118123,113504,35,6,10,9.0
276072,113504,36,0,15,1.0
1271636,113504,37,6,9,13.0
3288123,113504,38,0,18,8.0
1426261,113504,39,6,16,6.0
749222,113504,40,6,12,7.0
1342930,113504,41,0,6,8.0
2109861,113504,42,6,14,6.0
3068627,113504,43,6,17,7.0
1722785,113749,1,5,14,
2970739,113749,2,0,8,2.0
3367354,113749,3,1,9,1.0
2287268,113749,4,5,11,4.0
16436,113749,5,0,19,2.0
73771,113749,6,2,16,9.0
1304436,113749,7,0,10,5.0
1381740,113749,8,6,17,6.0
3147270,113749,9,0,16,1.0
570533,113749,10,1,13,1.0
671929,113749,11,4,16,10.0
1105220,113749,12,5,11,15.0
1561724,113749,13,0,13,2.0
1123199,113749,14,4,20,4.0
2909226,113749,15,6,17,9.0
366683,113749,16,1,17,9.0
2311052,113749,17,3,14,2.0
3110270,113749,18,0,10,11.0
2945606,113749,19,3,10,17.0
1980529,113749,20,3,19,7.0
3246077,113749,21,0,9,11.0
26387,113749,22,5,14,12.0
1875837,113749,23,2,15,25.0
200722,113749,24,0,10,5.0
2522516,113749,25,0,15,7.0
3042699,113749,26,0,19,21.0
1877644,113749,27,2,22,2.0
3256902,113757,1,1,8,
1684578,113757,2,5,13,18.0
2381991,113757,3,6,23,29.0
1401618,113757,4,6,9,21.0
15901,113757,5,4,13,5.0
437015,113757,6,6,9,30.0
3097109,113757,7,6,9,30.0
2252802,113757,8,5,13,30.0
2945936,113757,9,6,21,30.0
1873084,113824,1,1,14,
313347,113824,2,2,22,8.0
2977831,113824,3,1,19,6.0
2020887,113824,4,5,11,11.0
254168,113824,5,2,13,4.0
1841975,113824,6,2,9,7.0
2346982,113824,7,1,23,6.0
3285208,113824,8,2,11,15.0
1462774,113824,9,3,16,8.0
509902,113824,10,6,16,10.0
1192552,113824,11,4,10,5.0
978874,113824,12,1,10,30.0
2689447,113824,13,5,15,11.0
2690154,113824,14,3,20,5.0
2462073,113824,15,3,11,7.0
3183091,113824,16,3,19,30.0
2619298,113824,17,3,10,7.0
1303456,113824,18,0,14,18.0
3271617,113824,19,0,15,14.0
886543,113824,20,4,21,11.0
2041016,113824,21,3,15,13.0
405215,113824,22,3,17,7.0
83300,113824,23,4,7,8.0
466255,113824,24,3,18,13.0
2214530,113824,25,3,19,7.0
2436854,113824,26,3,13,28.0
1851152,114225,1,5,17,
2289377,114225,2,2,12,18.0
58507,114225,3,4,13,9.0
639283,114225,4,2,9,5.0
2055570,114225,5,4,11,9.0
1744712,114225,6,5,10,8.0
2006693,114225,7,2,14,4.0
1889910,114225,8,2,17,14.0
1841335,114225,9,1,11,13.0
1881723,114225,10,0,9,13.0
2109054,114225,11,4,16,30.0
503849,114225,12,3,22,6.0
2896051,114225,13,1,9,5.0
2757255,114229,1,4,11,
1108406,114229,2,5,11,1.0
2252978,114229,3,2,11,4.0
1623144,114229,4,4,12,2.0
3247954,114229,5,5,11,1.0
2625844,114229,6,3,11,5.0
2304932,114229,7,5,12,2.0
3161220,114229,8,0,13,2.0
1201315,114229,9,4,11,4.0
2963509,114229,10,1,16,4.0
1030973,114229,11,2,15,1.0
1742309,114229,12,4,12,2.0
1849900,114229,13,5,11,1.0
2174426,114229,14,4,12,6.0
1180652,114229,15,5,11,1.0
1505696,114229,16,0,12,2.0
1514377,114229,17,6,9,6.0
3282585,114229,18,2,12,3.0
1431131,114229,19,4,11,2.0
1436210,114229,20,0,13,3.0
860181,114229,21,2,11,2.0
1723948,114229,22,4,11,2.0
2182597,114229,23,5,11,1.0
1694334,114229,24,0,12,2.0
2717481,114229,25,2,12,2.0
320032,114229,26,3,12,1.0
2569520,114229,27,5,12,2.0
84739,114229,28,0,12,2.0
1857973,114229,29,2,13,2.0
3418165,114229,30,4,12,2.0
578522,114229,31,5,11,1.0
939134,114229,32,1,14,3.0
779662,114229,33,3,12,2.0
1560418,114229,34,4,12,1.0
597310,114229,35,5,13,1.0
1219678,114229,36,1,12,3.0
572645,114229,37,1,11,21.0
1969221,114229,38,0,14,6.0
3003210,114229,39,1,8,1.0
2895661,114229,40,2,15,1.0
2672857,114229,41,4,12,2.0
3351987,114229,42,0,12,3.0
3220147,114229,43,1,11,1.0
177307,114229,44,2,12,1.0
2786762,114229,45,2,18,0.0
146583,114229,46,4,12,2.0
1937870,114229,47,6,10,2.0
2501674,114229,48,1,11,2.0
3086227,114229,49,2,11,1.0
921258,114229,50,3,12,1.0
301311,114229,51,3,19,0.0
960434,114229,52,3,20,0.0
2286698,114229,53,0,11,4.0
3294968,114229,54,2,12,2.0
2936549,114229,55,4,11,2.0
915253,114229,56,6,9,2.0
1418718,114229,57,0,12,1.0
2511184,114229,58,1,11,1.0
595050,114229,59,4,11,3.0
785971,114229,60,5,10,1.0
3384713,114229,61,6,9,1.0
2429497,114229,62,1,9,2.0
503989,114229,63,1,11,0.0
2891421,114229,64,2,9,1.0
903966,114229,65,3,12,1.0
1350166,114229,66,4,13,1.0
2113772,114229,67,5,13,1.0
1205336,114229,68,6,12,1.0
2474770,114229,69,0,10,1.0
36245,114229,70,1,8,1.0
1458062,114229,71,3,12,2.0
2793267,114229,72,4,12,1.0
3399184,114229,73,5,20,1.0
2066468,114229,74,0,9,2.0
3309908,114229,75,1,9,1.0
1157262,114229,76,2,10,1.0
2271224,114229,77,5,13,3.0
1034997,114229,78,6,12,1.0
2306806,114229,79,0,17,1.0
2532392,114229,80,2,11,2.0
572158,114229,81,3,12,1.0
2997688,114229,82,4,10,1.0
990786,114229,83,5,11,1.0
2826143,114229,84,1,11,3.0
1506242,114229,85,2,12,1.0
754053,114229,86,4,12,2.0
1658784,114229,87,6,21,2.0
1116853,114229,88,0,11,1.0
327007,114229,89,2,13,2.0
1064101,114229,90,3,13,1.0
1814553,114229,91,6,12,3.0
305605,114229,92,1,11,2.0
1903881,114229,93,2,12,1.0
3320764,114229,94,4,13,2.0
212632,114229,95,6,14,2.0
144249,114229,96,0,12,1.0
1955129,114229,97,1,11,1.0
2821545,114229,98,2,10,1.0
466775,114229,99,3,13,1.0
2752589,114229,100,1,16,5.0
1026951,114281,1,1,11,
568475,114281,2,3,11,9.0
190230,114281,3,2,13,6.0
3187978,114281,4,2,9,7.0
2858331,114281,5,3,9,15.0
1388239,114281,6,5,14,30.0
1049170,114298,1,5,20,
1493514,114298,2,1,21,3.0
366974,114298,3,6,10,12.0
1119592,114298,4,3,12,30.0
918222,114718,1,0,18,
3343509,114718,2,6,11,6.0
2670667,114718,3,5,13,6.0
1549901,114718,4,0,23,9.0
2262974,114718,5,3,12,10.0
61142,114718,6,1,19,5.0
1918712,114718,7,1,1,14.0
1714733,114718,8,6,19,5.0
3222324,114718,9,2,12,3.0
2413088,114718,10,0,18,26.0
1027650,114718,11,0,14,7.0
3133806,114718,12,1,10,8.0
2745596,114718,13,0,10,20.0
1522386,115371,1,1,14,
694547,115371,2,2,17,1.0
2920373,115371,3,1,16,6.0
340131,115371,4,0,16,6.0
3008109,115371,5,3,14,3.0
1206695,115371,6,1,14,5.0
966126,115371,7,4,18,10.0
1172160,115371,8,2,12,5.0
1125186,115371,9,5,16,3.0
890339,115371,10,4,11,27.0
862088,115371,11,3,15,13.0
3103917,115371,12,3,15,14.0
1748335,115371,13,4,15,1.0
1563210,115371,14,4,18,7.0
3380069,115371,15,4,17,7.0
601667,115371,16,0,17,10.0
2548244,115371,17,1,18,8.0
162593,115371,18,5,18,18.0
521653,115371,19,1,20,30.0
627529,115371,20,1,18,7.0
1775019,115371,21,2,17,15.0
3016217,115371,22,6,14,11.0
2909514,115371,23,4,14,30.0
2863064,115371,24,4,12,7.0
2975192,115371,25,3,12,6.0
2146763,115371,26,4,17,8.0
16855,115371,27,1,16,4.0
1561766,115371,28,4,18,30.0
2080535,115371,29,4,16,14.0
3144892,115371,30,3,14,6.0
868478,115371,31,2,18,6.0
1464576,115371,32,2,18,28.0
352554,115656,1,2,17,
1798028,115656,2,6,17,11.0
1003309,115656,3,0,17,30.0
1722683,115656,4,2,17,16.0
1992769,115656,5,4,19,9.0
1737353,115656,6,6,17,16.0
369929,115656,7,3,12,11.0
2527293,115673,1,3,7,
36744,115673,2,2,2,27.0
1817984,115673,3,5,3,30.0
130306,115673,4,3,2,5.0
708177,115673,5,3,9,21.0
2197719,115673,6,3,20,30.0
1020974,115673,7,6,8,24.0
25854,115673,8,6,2,30.0
2485553,116096,1,6,13,
502112,116096,2,0,14,1.0
2980036,116096,3,5,19,19.0
730917,116096,4,0,9,16.0
1275032,116096,5,6,18,6.0
83138,116096,6,5,19,6.0
220251,116096,7,3,20,19.0
54932,116096,8,1,12,30.0
2752219,116096,9,5,17,11.0
2397146,116096,10,5,18,14.0
3274080,116096,11,5,19,7.0
750494,116096,12,5,18,7.0
2727935,116096,13,5,19,7.0
2931591,116096,14,6,22,15.0
1845754,116096,15,6,22,0.0
2879217,116096,16,5,16,13.0
1328585,116096,17,6,18,1.0
794761,116096,18,5,20,6.0
2441715,116096,19,5,20,14.0
510700,116096,20,5,17,7.0
